12	30	2	0
11	31	2	1
10	31	2	0
12	30	2	1
11	30	2	0
14	29	2	1
13	29	2	0
16	28	2	1
15	28	2	0
18	27	2	1
17	27	2	0
20	26	2	1
19	26	2	0
20	26	1	0
19	27	1	1
18	27	1	0
17	28	1	1
16	28	1	0
15	29	1	1
14	29	1	0
13	30	1	1
12	30	1	0
11	31	1	1
10	31	1	0
12	30	1	1
11	30	1	0
14	29	1	1
13	29	1	0
16	28	1	1
15	28	1	0
18	27	1	1
17	27	1	0
20	26	1	1
19	26	1	0
20	26	0	0
19	27	0	1
18	27	0	0
17	28	0	1
16	28	0	0
15	29	0	1
14	29	0	0
13	30	0	1
12	30	0	0
11	31	0	1
10	31	0	0
12	30	0	1
11	30	0	0
14	29	0	1
13	29	0	0
16	28	0	1
15	28	0	0
18	27	0	1
17	27	0	0
20	26	0	1
19	26	0	0
20	25	4	0
20	25	3	0
19	26	4	1
18	26	5	0
18	26	4	0
17	27	5	1
16	27	6	0
16	27	5	0
15	28	6	1
14	28	7	0
14	28	6	0
13	29	7	1
12	29	8	0
12	29	7	0
11	30	8	1
10	30	9	0
10	30	8	0
12	29	8	1
11	29	9	0
11	29	8	0
11	30	7	1
10	30	7	0
12	29	7	1
11	29	7	0
14	28	7	1
13	28	8	0
13	28	7	0
13	29	6	1
12	29	6	0
11	30	6	1
10	30	6	0
12	29	6	1
11	29	6	0
14	28	6	1
13	28	6	0
16	27	6	1
15	27	7	0
15	27	6	0
15	28	5	1
14	28	5	0
13	29	5	1
12	29	5	0
11	30	5	1
10	30	5	0
12	29	5	1
11	29	5	0
14	28	5	1
13	28	5	0
16	27	5	1
15	27	5	0
18	26	5	1
17	26	6	0
17	26	5	0
17	27	4	1
16	27	4	0
15	28	4	1
14	28	4	0
13	29	4	1
12	29	4	0
11	30	4	1
10	30	4	0
12	29	4	1
11	29	4	0
14	28	4	1
13	28	4	0
16	27	4	1
15	27	4	0
18	26	4	1
17	26	4	0
20	25	4	1
19	25	5	0
19	25	4	0
19	26	3	1
18	26	3	0
17	27	3	1
16	27	3	0
15	28	3	1
14	28	3	0
13	29	3	1
12	29	3	0
11	30	3	1
10	30	3	0
12	29	3	1
11	29	3	0
14	28	3	1
13	28	3	0
16	27	3	1
15	27	3	0
18	26	3	1
17	26	3	0
20	25	3	1
19	25	3	0
20	25	2	0
19	26	2	1
18	26	2	0
17	27	2	1
16	27	2	0
15	28	2	1
14	28	2	0
13	29	2	1
12	29	2	0
11	30	2	1
10	30	2	0
12	29	2	1
11	29	2	0
14	28	2	1
13	28	2	0
16	27	2	1
15	27	2	0
18	26	2	1
17	26	2	0
20	25	2	1
19	25	2	0
20	25	1	0
19	26	1	1
18	26	1	0
17	27	1	1
16	27	1	0
15	28	1	1
14	28	1	0
13	29	1	1
12	29	1	0
11	30	1	1
10	30	1	0
12	29	1	1
11	29	1	0
14	28	1	1
13	28	1	0
16	27	1	1
15	27	1	0
18	26	1	1
17	26	1	0
20	25	1	1
19	25	1	0
20	25	0	0
19	26	0	1
18	26	0	0
17	27	0	1
16	27	0	0
15	28	0	1
14	28	0	0
13	29	0	1
12	29	0	0
11	30	0	1
10	30	0	0
12	29	0	1
11	29	0	0
14	28	0	1
13	28	0	0
16	27	0	1
15	27	0	0
18	26	0	1
17	26	0	0
20	25	0	1
19	25	0	0
20	24	5	0
20	24	4	0
19	25	5	1
18	25	6	0
18	25	5	0
17	26	6	1
16	26	7	0
16	26	6	0
15	27	7	1
14	27	8	0
14	27	7	0
13	28	8	1
12	28	9	0
12	28	8	0
11	29	9	1
10	29	10	0
10	29	9	0
12	28	9	1
11	28	10	0
11	28	9	0
11	29	8	1
10	29	8	0
12	28	8	1
11	28	8	0
14	27	8	1
13	27	9	0
13	27	8	0
13	28	7	1
12	28	7	0
11	29	7	1
10	29	7	0
12	28	7	1
11	28	7	0
14	27	7	1
13	27	7	0
16	26	7	1
15	26	8	0
15	26	7	0
15	27	6	1
14	27	6	0
13	28	6	1
12	28	6	0
11	29	6	1
10	29	6	0
12	28	6	1
11	28	6	0
14	27	6	1
13	27	6	0
16	26	6	1
15	26	6	0
18	25	6	1
17	25	7	0
17	25	6	0
17	26	5	1
16	26	5	0
15	27	5	1
14	27	5	0
13	28	5	1
12	28	5	0
11	29	5	1
10	29	5	0
12	28	5	1
11	28	5	0
14	27	5	1
13	27	5	0
16	26	5	1
15	26	5	0
18	25	5	1
17	25	5	0
20	24	5	1
19	24	6	0
19	24	5	0
19	25	4	1
18	25	4	0
17	26	4	1
16	26	4	0
15	27	4	1
14	27	4	0
13	28	4	1
12	28	4	0
11	29	4	1
10	29	4	0
12	28	4	1
11	28	4	0
14	27	4	1
13	27	4	0
16	26	4	1
15	26	4	0
18	25	4	1
17	25	4	0
20	24	4	1
19	24	4	0
20	24	3	0
19	25	3	1
18	25	3	0
17	26	3	1
16	26	3	0
15	27	3	1
14	27	3	0
13	28	3	1
12	28	3	0
11	29	3	1
10	29	3	0
12	28	3	1
11	28	3	0
14	27	3	1
13	27	3	0
16	26	3	1
15	26	3	0
18	25	3	1
17	25	3	0
20	24	3	1
19	24	3	0
20	24	2	0
19	25	2	1
18	25	2	0
17	26	2	1
16	26	2	0
15	27	2	1
14	27	2	0
13	28	2	1
12	28	2	0
11	29	2	1
10	29	2	0
12	28	2	1
11	28	2	0
14	27	2	1
13	27	2	0
16	26	2	1
15	26	2	0
18	25	2	1
17	25	2	0
20	24	2	1
19	24	2	0
20	24	1	0
19	25	1	1
18	25	1	0
17	26	1	1
16	26	1	0
15	27	1	1
14	27	1	0
13	28	1	1
12	28	1	0
11	29	1	1
10	29	1	0
12	28	1	1
11	28	1	0
14	27	1	1
13	27	1	0
16	26	1	1
15	26	1	0
18	25	1	1
17	25	1	0
20	24	1	1
19	24	1	0
20	24	0	0
19	25	0	1
18	25	0	0
17	26	0	1
16	26	0	0
15	27	0	1
14	27	0	0
13	28	0	1
12	28	0	0
11	29	0	1
10	29	0	0
12	28	0	1
11	28	0	0
14	27	0	1
13	27	0	0
16	26	0	1
15	26	0	0
18	25	0	1
17	25	0	0
20	24	0	1
19	24	0	0
20	23	6	0
20	23	5	0
19	24	6	1
18	24	7	0
18	24	6	0
17	25	7	1
16	25	8	0
16	25	7	0
15	26	8	1
14	26	9	0
14	26	8	0
13	27	9	1
12	27	10	0
12	27	9	0
11	28	10	1
10	28	11	0
10	28	10	0
12	27	10	1
11	27	11	0
11	27	10	0
11	28	9	1
10	28	9	0
12	27	9	1
11	27	9	0
14	26	9	1
13	26	10	0
13	26	9	0
13	27	8	1
12	27	8	0
11	28	8	1
10	28	8	0
12	27	8	1
11	27	8	0
14	26	8	1
13	26	8	0
16	25	8	1
15	25	9	0
15	25	8	0
15	26	7	1
14	26	7	0
13	27	7	1
12	27	7	0
11	28	7	1
10	28	7	0
12	27	7	1
11	27	7	0
14	26	7	1
13	26	7	0
16	25	7	1
15	25	7	0
18	24	7	1
17	24	8	0
17	24	7	0
17	25	6	1
16	25	6	0
15	26	6	1
14	26	6	0
13	27	6	1
12	27	6	0
11	28	6	1
10	28	6	0
12	27	6	1
11	27	6	0
14	26	6	1
13	26	6	0
16	25	6	1
15	25	6	0
18	24	6	1
17	24	6	0
20	23	6	1
19	23	7	0
19	23	6	0
19	24	5	1
18	24	5	0
17	25	5	1
16	25	5	0
15	26	5	1
14	26	5	0
13	27	5	1
12	27	5	0
11	28	5	1
10	28	5	0
12	27	5	1
11	27	5	0
14	26	5	1
13	26	5	0
16	25	5	1
15	25	5	0
18	24	5	1
17	24	5	0
20	23	5	1
19	23	5	0
20	23	4	0
19	24	4	1
18	24	4	0
17	25	4	1
16	25	4	0
15	26	4	1
14	26	4	0
13	27	4	1
12	27	4	0
11	28	4	1
10	28	4	0
12	27	4	1
11	27	4	0
14	26	4	1
13	26	4	0
16	25	4	1
15	25	4	0
18	24	4	1
17	24	4	0
20	23	4	1
19	23	4	0
20	23	3	0
19	24	3	1
18	24	3	0
17	25	3	1
16	25	3	0
15	26	3	1
14	26	3	0
13	27	3	1
12	27	3	0
11	28	3	1
10	28	3	0
12	27	3	1
11	27	3	0
14	26	3	1
13	26	3	0
16	25	3	1
15	25	3	0
18	24	3	1
17	24	3	0
20	23	3	1
19	23	3	0
20	23	2	0
19	24	2	1
18	24	2	0
17	25	2	1
16	25	2	0
15	26	2	1
14	26	2	0
13	27	2	1
12	27	2	0
11	28	2	1
10	28	2	0
12	27	2	1
11	27	2	0
14	26	2	1
13	26	2	0
16	25	2	1
15	25	2	0
18	24	2	1
17	24	2	0
20	23	2	1
19	23	2	0
20	23	1	0
19	24	1	1
18	24	1	0
17	25	1	1
16	25	1	0
15	26	1	1
14	26	1	0
13	27	1	1
12	27	1	0
11	28	1	1
10	28	1	0
12	27	1	1
11	27	1	0
14	26	1	1
13	26	1	0
16	25	1	1
15	25	1	0
18	24	1	1
17	24	1	0
20	23	1	1
19	23	1	0
20	23	0	0
19	24	0	1
18	24	0	0
17	25	0	1
16	25	0	0
15	26	0	1
14	26	0	0
13	27	0	1
12	27	0	0
11	28	0	1
10	28	0	0
12	27	0	1
11	27	0	0
14	26	0	1
13	26	0	0
16	25	0	1
15	25	0	0
18	24	0	1
17	24	0	0
20	23	0	1
19	23	0	0
20	22	7	0
20	22	6	0
19	23	7	1
18	23	8	0
18	23	7	0
17	24	8	1
16	24	9	0
16	24	8	0
15	25	9	1
14	25	10	0
14	25	9	0
13	26	10	1
12	26	11	0
12	26	10	0
11	27	11	1
10	27	12	0
10	27	11	0
12	26	11	1
11	26	12	0
11	26	11	0
11	27	10	1
10	27	10	0
12	26	10	1
11	26	10	0
14	25	10	1
13	25	11	0
13	25	10	0
13	26	9	1
12	26	9	0
11	27	9	1
10	27	9	0
12	26	9	1
11	26	9	0
14	25	9	1
13	25	9	0
16	24	9	1
15	24	10	0
15	24	9	0
15	25	8	1
14	25	8	0
13	26	8	1
12	26	8	0
11	27	8	1
10	27	8	0
12	26	8	1
11	26	8	0
14	25	8	1
13	25	8	0
16	24	8	1
15	24	8	0
18	23	8	1
17	23	9	0
17	23	8	0
17	24	7	1
16	24	7	0
15	25	7	1
14	25	7	0
13	26	7	1
12	26	7	0
11	27	7	1
10	27	7	0
12	26	7	1
11	26	7	0
14	25	7	1
13	25	7	0
16	24	7	1
15	24	7	0
18	23	7	1
17	23	7	0
20	22	7	1
19	22	8	0
19	22	7	0
19	23	6	1
18	23	6	0
17	24	6	1
16	24	6	0
15	25	6	1
14	25	6	0
13	26	6	1
12	26	6	0
11	27	6	1
10	27	6	0
12	26	6	1
11	26	6	0
14	25	6	1
13	25	6	0
16	24	6	1
15	24	6	0
18	23	6	1
17	23	6	0
20	22	6	1
19	22	6	0
20	22	5	0
19	23	5	1
18	23	5	0
17	24	5	1
16	24	5	0
15	25	5	1
14	25	5	0
13	26	5	1
12	26	5	0
11	27	5	1
10	27	5	0
12	26	5	1
11	26	5	0
14	25	5	1
13	25	5	0
16	24	5	1
15	24	5	0
18	23	5	1
17	23	5	0
20	22	5	1
19	22	5	0
20	22	4	0
19	23	4	1
18	23	4	0
17	24	4	1
16	24	4	0
15	25	4	1
14	25	4	0
13	26	4	1
12	26	4	0
11	27	4	1
10	27	4	0
12	26	4	1
11	26	4	0
14	25	4	1
13	25	4	0
16	24	4	1
15	24	4	0
18	23	4	1
17	23	4	0
20	22	4	1
19	22	4	0
20	22	3	0
19	23	3	1
18	23	3	0
17	24	3	1
16	24	3	0
15	25	3	1
14	25	3	0
13	26	3	1
12	26	3	0
11	27	3	1
10	27	3	0
12	26	3	1
11	26	3	0
14	25	3	1
13	25	3	0
16	24	3	1
15	24	3	0
18	23	3	1
17	23	3	0
20	22	3	1
19	22	3	0
20	22	2	0
19	23	2	1
18	23	2	0
17	24	2	1
16	24	2	0
15	25	2	1
14	25	2	0
13	26	2	1
12	26	2	0
11	27	2	1
10	27	2	0
12	26	2	1
11	26	2	0
14	25	2	1
13	25	2	0
16	24	2	1
15	24	2	0
18	23	2	1
17	23	2	0
20	22	2	1
19	22	2	0
20	22	1	0
19	23	1	1
18	23	1	0
17	24	1	1
16	24	1	0
15	25	1	1
14	25	1	0
13	26	1	1
12	26	1	0
11	27	1	1
10	27	1	0
12	26	1	1
11	26	1	0
14	25	1	1
13	25	1	0
16	24	1	1
15	24	1	0
18	23	1	1
17	23	1	0
20	22	1	1
19	22	1	0
20	22	0	0
19	23	0	1
18	23	0	0
17	24	0	1
16	24	0	0
15	25	0	1
14	25	0	0
13	26	0	1
12	26	0	0
11	27	0	1
10	27	0	0
12	26	0	1
11	26	0	0
14	25	0	1
13	25	0	0
16	24	0	1
15	24	0	0
18	23	0	1
17	23	0	0
20	22	0	1
19	22	0	0
20	21	8	0
20	21	7	0
19	22	8	1
18	22	9	0
18	22	8	0
17	23	9	1
16	23	10	0
16	23	9	0
15	24	10	1
14	24	11	0
14	24	10	0
13	25	11	1
12	25	12	0
12	25	11	0
11	26	12	1
10	26	13	0
10	26	12	0
12	25	12	1
11	25	13	0
11	25	12	0
11	26	11	1
10	26	11	0
12	25	11	1
11	25	11	0
14	24	11	1
13	24	12	0
13	24	11	0
13	25	10	1
12	25	10	0
11	26	10	1
10	26	10	0
12	25	10	1
11	25	10	0
14	24	10	1
13	24	10	0
16	23	10	1
15	23	11	0
15	23	10	0
15	24	9	1
14	24	9	0
13	25	9	1
12	25	9	0
11	26	9	1
10	26	9	0
12	25	9	1
11	25	9	0
14	24	9	1
13	24	9	0
16	23	9	1
15	23	9	0
18	22	9	1
17	22	10	0
17	22	9	0
17	23	8	1
16	23	8	0
15	24	8	1
14	24	8	0
13	25	8	1
12	25	8	0
11	26	8	1
10	26	8	0
12	25	8	1
11	25	8	0
14	24	8	1
13	24	8	0
16	23	8	1
15	23	8	0
18	22	8	1
17	22	8	0
20	21	8	1
19	21	9	0
19	21	8	0
19	22	7	1
18	22	7	0
17	23	7	1
16	23	7	0
15	24	7	1
14	24	7	0
13	25	7	1
12	25	7	0
11	26	7	1
10	26	7	0
12	25	7	1
11	25	7	0
14	24	7	1
13	24	7	0
16	23	7	1
15	23	7	0
18	22	7	1
17	22	7	0
20	21	7	1
19	21	7	0
20	21	6	0
19	22	6	1
18	22	6	0
17	23	6	1
16	23	6	0
15	24	6	1
14	24	6	0
13	25	6	1
12	25	6	0
11	26	6	1
10	26	6	0
12	25	6	1
11	25	6	0
14	24	6	1
13	24	6	0
16	23	6	1
15	23	6	0
18	22	6	1
17	22	6	0
20	21	6	1
19	21	6	0
20	21	5	0
19	22	5	1
18	22	5	0
17	23	5	1
16	23	5	0
15	24	5	1
14	24	5	0
13	25	5	1
12	25	5	0
11	26	5	1
10	26	5	0
12	25	5	1
11	25	5	0
14	24	5	1
13	24	5	0
16	23	5	1
15	23	5	0
18	22	5	1
17	22	5	0
20	21	5	1
19	21	5	0
20	21	4	0
19	22	4	1
18	22	4	0
17	23	4	1
16	23	4	0
15	24	4	1
14	24	4	0
13	25	4	1
12	25	4	0
11	26	4	1
10	26	4	0
12	25	4	1
11	25	4	0
14	24	4	1
13	24	4	0
16	23	4	1
15	23	4	0
18	22	4	1
17	22	4	0
20	21	4	1
19	21	4	0
20	21	3	0
19	22	3	1
18	22	3	0
17	23	3	1
16	23	3	0
15	24	3	1
14	24	3	0
13	25	3	1
12	25	3	0
11	26	3	1
10	26	3	0
12	25	3	1
11	25	3	0
14	24	3	1
13	24	3	0
16	23	3	1
15	23	3	0
18	22	3	1
17	22	3	0
20	21	3	1
19	21	3	0
20	21	2	0
19	22	2	1
18	22	2	0
17	23	2	1
16	23	2	0
15	24	2	1
14	24	2	0
13	25	2	1
12	25	2	0
11	26	2	1
10	26	2	0
12	25	2	1
11	25	2	0
14	24	2	1
13	24	2	0
16	23	2	1
15	23	2	0
18	22	2	1
17	22	2	0
20	21	2	1
19	21	2	0
20	21	1	0
19	22	1	1
18	22	1	0
17	23	1	1
16	23	1	0
15	24	1	1
14	24	1	0
13	25	1	1
12	25	1	0
11	26	1	1
10	26	1	0
12	25	1	1
11	25	1	0
14	24	1	1
13	24	1	0
16	23	1	1
15	23	1	0
18	22	1	1
17	22	1	0
20	21	1	1
19	21	1	0
20	21	0	0
19	22	0	1
18	22	0	0
17	23	0	1
16	23	0	0
15	24	0	1
14	24	0	0
13	25	0	1
12	25	0	0
11	26	0	1
10	26	0	0
12	25	0	1
11	25	0	0
14	24	0	1
13	24	0	0
16	23	0	1
15	23	0	0
18	22	0	1
17	22	0	0
20	21	0	1
19	21	0	0
20	20	9	0
20	20	8	0
19	21	9	1
18	21	10	0
18	21	9	0
17	22	10	1
16	22	11	0
16	22	10	0
15	23	11	1
14	23	12	0
14	23	11	0
13	24	12	1
12	24	13	0
12	24	12	0
11	25	13	1
10	25	14	0
10	25	13	0
12	24	13	1
11	24	14	0
11	24	13	0
11	25	12	1
10	25	12	0
12	24	12	1
11	24	12	0
14	23	12	1
13	23	13	0
13	23	12	0
13	24	11	1
12	24	11	0
11	25	11	1
10	25	11	0
12	24	11	1
11	24	11	0
14	23	11	1
13	23	11	0
16	22	11	1
15	22	12	0
15	22	11	0
15	23	10	1
14	23	10	0
13	24	10	1
12	24	10	0
11	25	10	1
10	25	10	0
12	24	10	1
11	24	10	0
14	23	10	1
13	23	10	0
16	22	10	1
15	22	10	0
18	21	10	1
17	21	11	0
17	21	10	0
17	22	9	1
16	22	9	0
15	23	9	1
14	23	9	0
13	24	9	1
12	24	9	0
11	25	9	1
10	25	9	0
12	24	9	1
11	24	9	0
14	23	9	1
13	23	9	0
16	22	9	1
15	22	9	0
18	21	9	1
17	21	9	0
20	20	9	1
19	20	10	0
19	20	9	0
19	21	8	1
18	21	8	0
17	22	8	1
16	22	8	0
15	23	8	1
14	23	8	0
13	24	8	1
12	24	8	0
11	25	8	1
10	25	8	0
12	24	8	1
11	24	8	0
14	23	8	1
13	23	8	0
16	22	8	1
15	22	8	0
18	21	8	1
17	21	8	0
20	20	8	1
19	20	8	0
20	20	7	0
19	21	7	1
18	21	7	0
17	22	7	1
16	22	7	0
15	23	7	1
14	23	7	0
13	24	7	1
12	24	7	0
11	25	7	1
10	25	7	0
12	24	7	1
11	24	7	0
14	23	7	1
13	23	7	0
16	22	7	1
15	22	7	0
18	21	7	1
17	21	7	0
20	20	7	1
19	20	7	0
20	20	6	0
19	21	6	1
18	21	6	0
17	22	6	1
16	22	6	0
15	23	6	1
14	23	6	0
13	24	6	1
12	24	6	0
11	25	6	1
10	25	6	0
12	24	6	1
11	24	6	0
14	23	6	1
13	23	6	0
16	22	6	1
15	22	6	0
18	21	6	1
17	21	6	0
20	20	6	1
19	20	6	0
20	20	5	0
19	21	5	1
18	21	5	0
17	22	5	1
16	22	5	0
15	23	5	1
14	23	5	0
13	24	5	1
12	24	5	0
11	25	5	1
10	25	5	0
12	24	5	1
11	24	5	0
14	23	5	1
13	23	5	0
16	22	5	1
15	22	5	0
18	21	5	1
17	21	5	0
20	20	5	1
19	20	5	0
20	20	4	0
19	21	4	1
18	21	4	0
17	22	4	1
16	22	4	0
15	23	4	1
14	23	4	0
13	24	4	1
12	24	4	0
11	25	4	1
10	25	4	0
12	24	4	1
11	24	4	0
14	23	4	1
13	23	4	0
16	22	4	1
15	22	4	0
18	21	4	1
17	21	4	0
20	20	4	1
19	20	4	0
20	20	3	0
19	21	3	1
18	21	3	0
17	22	3	1
16	22	3	0
15	23	3	1
14	23	3	0
13	24	3	1
12	24	3	0
11	25	3	1
10	25	3	0
12	24	3	1
11	24	3	0
14	23	3	1
13	23	3	0
16	22	3	1
15	22	3	0
18	21	3	1
17	21	3	0
20	20	3	1
19	20	3	0
20	20	2	0
19	21	2	1
18	21	2	0
17	22	2	1
16	22	2	0
15	23	2	1
14	23	2	0
13	24	2	1
12	24	2	0
11	25	2	1
10	25	2	0
12	24	2	1
11	24	2	0
14	23	2	1
13	23	2	0
16	22	2	1
15	22	2	0
18	21	2	1
17	21	2	0
20	20	2	1
19	20	2	0
20	20	1	0
19	21	1	1
18	21	1	0
17	22	1	1
16	22	1	0
15	23	1	1
14	23	1	0
13	24	1	1
12	24	1	0
11	25	1	1
10	25	1	0
12	24	1	1
11	24	1	0
14	23	1	1
13	23	1	0
16	22	1	1
15	22	1	0
18	21	1	1
17	21	1	0
20	20	1	1
19	20	1	0
20	20	0	0
19	21	0	1
18	21	0	0
17	22	0	1
16	22	0	0
15	23	0	1
