"idx","period","school","exp1","exp2","school_c","work1","work2","home"
6,25,12,21,1,0,1,0,0
6,26,12,22,1,0,1,0,0
6,27,12,22,2,0,0,1,0
6,28,12,23,2,0,1,0,0
6,29,12,24,2,0,1,0,0
6,30,12,25,2,0,1,0,0
6,31,12,26,2,0,1,0,0
6,32,12,27,2,0,1,0,0
6,33,12,28,2,0,1,0,0
6,34,12,29,2,0,1,0,0
6,35,12,30,2,0,1,0,0
6,36,12,30,3,0,0,1,0
6,37,12,31,3,0,1,0,0
6,38,12,31,3,0,0,0,1
6,39,12,31,4,0,0,1,0
6,40,12,32,4,0,1,0,0
6,41,12,33,4,0,1,0,0
7,1,10,0,0,0,0,0,0
7,2,10,1,0,0,1,0,0
7,3,11,1,0,1,0,0,0
7,4,12,1,0,1,0,0,0
7,5,13,1,0,1,0,0,0
7,6,14,1,0,1,0,0,0
7,7,14,2,0,0,1,0,0
7,8,14,3,0,0,1,0,0
7,9,14,4,0,0,1,0,0
7,10,15,4,0,1,0,0,0
7,11,15,5,0,0,1,0,0
7,12,15,5,1,0,0,1,0
7,13,15,6,1,0,1,0,0
7,14,15,7,1,0,1,0,0
7,15,15,8,1,0,1,0,0
7,16,15,9,1,0,1,0,0
7,17,15,10,1,0,1,0,0
7,18,15,11,1,0,1,0,0
7,19,15,12,1,0,1,0,0
7,20,15,13,1,0,1,0,0
7,21,15,14,1,0,1,0,0
7,22,15,15,1,0,1,0,0
7,23,15,16,1,0,1,0,0
7,24,15,17,1,0,1,0,0
7,25,15,18,1,0,1,0,0
7,26,15,19,1,0,1,0,0
7,27,15,20,1,0,1,0,0
7,28,15,21,1,0,1,0,0
7,29,15,22,1,0,1,0,0
7,30,15,22,2,0,0,1,0
7,31,15,23,2,0,1,0,0
7,32,15,23,3,0,0,1,0
7,33,15,24,3,0,1,0,0
7,34,15,25,3,0,1,0,0
7,35,15,26,3,0,1,0,0
7,36,15,26,4,0,0,1,0
7,37,15,27,4,0,1,0,0
7,38,15,28,4,0,1,0,0
7,39,15,29,4,0,1,0,0
7,40,15,30,4,0,1,0,0
7,41,15,30,5,0,0,1,0
8,1,10,0,0,0,0,0,0
8,2,10,1,0,0,1,0,0
8,3,10,2,0,0,1,0,0
8,4,10,3,0,0,1,0,0
8,5,10,4,0,0,1,0,0
8,6,10,5,0,0,1,0,0
8,7,10,6,0,0,1,0,0
8,8,10,7,0,0,1,0,0
8,9,10,8,0,0,1,0,0
8,10,10,9,0,0,1,0,0
8,11,10,10,0,0,1,0,0
8,12,10,10,1,0,0,1,0
8,13,10,10,2,0,0,1,0
8,14,10,11,2,0,1,0,0
8,15,10,12,2,0,1,0,0
8,16,10,13,2,0,1,0,0
8,17,10,14,2,0,1,0,0
8,18,10,15,2,0,1,0,0
8,19,10,16,2,0,1,0,0
8,20,10,17,2,0,1,0,0
8,21,10,18,2,0,1,0,0
8,22,10,18,3,0,0,1,0
8,23,11,18,3,1,0,0,0
8,24,11,18,4,0,0,1,0
8,25,11,19,4,0,1,0,0
8,26,11,20,4,0,1,0,0
8,27,11,21,4,0,1,0,0
8,28,11,21,5,0,0,1,0
8,29,11,21,6,0,0,1,0
8,30,11,21,7,0,0,1,0
8,31,11,21,8,0,0,1,0
8,32,11,21,9,0,0,1,0
8,33,11,21,10,0,0,1,0
8,34,11,22,10,0,1,0,0
8,35,11,22,11,0,0,1,0
8,36,11,22,12,0,0,1,0
8,37,11,22,13,0,0,1,0
8,38,11,22,14,0,0,1,0
8,39,11,23,14,0,1,0,0
8,40,11,23,15,0,0,1,0
8,41,11,23,16,0,0,1,0
9,1,10,0,0,0,0,0,0
9,2,11,0,0,1,0,0,0
9,3,12,0,0,1,0,0,0
9,4,13,0,0,1,0,0,0
9,5,14,0,0,1,0,0,0
9,6,15,0,0,1,0,0,0
9,7,15,1,0,0,1,0,0
9,8,15,2,0,0,1,0,0
9,9,15,3,0,0,1,0,0
9,10,15,4,0,0,1,0,0
9,11,15,5,0,0,1,0,0
9,12,15,6,0,0,1,0,0
9,13,15,7,0,0,1,0,0
9,14,15,8,0,0,1,0,0
9,15,15,9,0,0,1,0,0
9,16,15,10,0,0,1,0,0
9,17,15,11,0,0,1,0,0
9,18,15,12,0,0,1,0,0
9,19,15,13,0,0,1,0,0
9,20,15,13,1,0,0,1,0
9,21,15,14,1,0,1,0,0
9,22,15,15,1,0,1,0,0
9,23,15,16,1,0,1,0,0
9,24,15,16,2,0,0,1,0
9,25,15,16,3,0,0,1,0
9,26,15,17,3,0,1,0,0
9,27,15,17,4,0,0,1,0
9,28,15,17,5,0,0,1,0
9,29,15,18,5,0,1,0,0
9,30,15,19,5,0,1,0,0
9,31,15,20,5,0,1,0,0
9,32,15,21,5,0,1,0,0
9,33,15,21,6,0,0,1,0
9,34,15,21,7,0,0,1,0
9,35,15,21,8,0,0,1,0
9,36,15,21,9,0,0,1,0
9,37,15,22,9,0,1,0,0
9,38,15,23,9,0,1,0,0
9,39,15,23,10,0,0,1,0
9,40,15,24,10,0,1,0,0
9,41,15,25,10,0,1,0,0
10,1,10,0,0,0,0,0,0
10,2,10,1,0,0,1,0,0
10,3,10,2,0,0,1,0,0
10,4,10,3,0,0,1,0,0
10,5,10,3,1,0,0,1,0
10,6,10,4,1,0,1,0,0
10,7,10,5,1,0,1,0,0
10,8,10,6,1,0,1,0,0
10,9,10,7,1,0,1,0,0
10,10,10,8,1,0,1,0,0
10,11,10,9,1,0,1,0,0
10,12,10,10,1,0,1,0,0
10,13,10,11,1,0,1,0,0
10,14,10,12,1,0,1,0,0
10,15,10,13,1,0,1,0,0
10,16,10,14,1,0,1,0,0
10,17,10,14,2,0,0,1,0
10,18,10,15,2,0,1,0,0
10,19,10,16,2,0,1,0,0
10,20,10,17,2,0,1,0,0
10,21,10,18,2,0,1,0,0
10,22,10,19,2,0,1,0,0
10,23,10,19,3,0,0,1,0
10,24,10,20,3,0,1,0,0
10,25,10,20,4,0,0,1,0
10,26,10,21,4,0,1,0,0
10,27,10,22,4,0,1,0,0
10,28,10,23,4,0,1,0,0
10,29,10,23,5,0,0,1,0
10,30,10,24,5,0,1,0,0
10,31,10,24,6,0,0,1,0
10,32,10,25,6,0,1,0,0
10,33,10,25,7,0,0,1,0
10,34,10,26,7,0,1,0,0
10,35,10,26,8,0,0,1,0
10,36,10,27,8,0,1,0,0
10,37,10,27,9,0,0,1,0
10,38,10,28,9,0,1,0,0
10,39,10,28,10,0,0,1,0
10,40,10,29,10,0,1,0,0
10,41,10,29,11,0,0,1,0
11,1,10,0,0,0,0,0,0
11,2,10,1,0,0,1,0,0
11,3,10,2,0,0,1,0,0
11,4,10,3,0,0,1,0,0
11,5,10,4,0,0,1,0,0
11,6,10,5,0,0,1,0,0
11,7,10,5,1,0,0,1,0
11,8,10,6,1,0,1,0,0
11,9,10,7,1,0,1,0,0
11,10,10,8,1,0,1,0,0
11,11,10,8,2,0,0,1,0
11,12,11,8,2,1,0,0,0
11,13,12,8,2,1,0,0,0
11,14,12,9,2,0,1,0,0
11,15,12,10,2,0,1,0,0
11,16,12,11,2,0,1,0,0
11,17,12,12,2,0,1,0,0
11,18,12,13,2,0,1,0,0
11,19,12,14,2,0,1,0,0
11,20,12,15,2,0,1,0,0
11,21,12,16,2,0,1,0,0
11,22,12,17,2,0,1,0,0
11,23,12,18,2,0,1,0,0
11,24,13,18,2,1,0,0,0
11,25,13,18,3,0,0,1,0
11,26,13,18,4,0,0,1,0
11,27,13,18,5,0,0,1,0
11,28,13,18,6,0,0,1,0
11,29,13,18,7,0,0,1,0
11,30,13,19,7,0,1,0,0
11,31,13,20,7,0,1,0,0
11,32,13,20,8,0,0,1,0
11,33,13,21,8,0,1,0,0
11,34,13,21,9,0,0,1,0
11,35,13,21,10,0,0,1,0
11,36,13,22,10,0,1,0,0
11,37,13,22,11,0,0,1,0
11,38,13,22,12,0,0,1,0
11,39,13,23,12,0,1,0,0
11,40,13,24,12,0,1,0,0
11,41,13,24,13,0,0,1,0
12,1,10,0,0,0,0,0,0
12,2,10,1,0,0,1,0,0
12,3,10,2,0,0,1,0,0
12,4,10,3,0,0,1,0,0
12,5,10,4,0,0,1,0,0
12,6,10,5,0,0,1,0,0
12,7,10,5,0,0,0,0,1
12,8,10,5,0,0,0,0,1
12,9,10,6,0,0,1,0,0
12,10,10,7,0,0,1,0,0
12,11,10,8,0,0,1,0,0
12,12,10,9,0,0,1,0,0
12,13,10,10,0,0,1,0,0
12,14,10,11,0,0,1,0,0
12,15,10,12,0,0,1,0,0
12,16,10,13,0,0,1,0,0
12,17,10,13,1,0,0,1,0
12,18,10,13,2,0,0,1,0
12,19,10,14,2,0,1,0,0
12,20,10,15,2,0,1,0,0
12,21,10,15,3,0,0,1,0
12,22,10,16,3,0,1,0,0
12,23,10,17,3,0,1,0,0
12,24,10,18,3,0,1,0,0
12,25,10,19,3,0,1,0,0
12,26,10,19,4,0,0,1,0
12,27,10,20,4,0,1,0,0
12,28,10,21,4,0,1,0,0
12,29,10,21,5,0,0,1,0
12,30,10,21,5,0,0,0,1
12,31,10,22,5,0,1,0,0
12,32,10,23,5,0,1,0,0
12,33,10,24,5,0,1,0,0
12,34,10,25,5,0,1,0,0
12,35,10,26,5,0,1,0,0
12,36,10,27,5,0,1,0,0
12,37,10,27,6,0,0,1,0
12,38,10,28,6,0,1,0,0
12,39,10,28,7,0,0,1,0
12,40,10,28,7,0,0,0,1
12,41,10,29,7,0,1,0,0
13,1,10,0,0,0,0,0,0
13,2,10,1,0,0,1,0,0
13,3,10,2,0,0,1,0,0
13,4,10,3,0,0,1,0,0
13,5,10,4,0,0,1,0,0
13,6,10,4,0,0,0,0,1
13,7,10,4,0,0,0,0,1
13,8,10,5,0,0,1,0,0
13,9,10,6,0,0,1,0,0
13,10,10,7,0,0,1,0,0
13,11,10,8,0,0,1,0,0
13,12,10,8,1,0,0,1,0
13,13,10,9,1,0,1,0,0
13,14,10,10,1,0,1,0,0
13,15,10,11,1,0,1,0,0
13,16,10,12,1,0,1,0,0
13,17,10,13,1,0,1,0,0
13,18,10,14,1,0,1,0,0
13,19,11,14,1,1,0,0,0
13,20,11,15,1,0,1,0,0
13,21,11,16,1,0,1,0,0
13,22,11,16,2,0,0,1,0
13,23,11,17,2,0,1,0,0
13,24,11,18,2,0,1,0,0
13,25,12,18,2,1,0,0,0
13,26,12,18,3,0,0,1,0
13,27,12,19,3,0,1,0,0
13,28,12,20,3,0,1,0,0
13,29,12,21,3,0,1,0,0
13,30,12,22,3,0,1,0,0
13,31,12,23,3,0,1,0,0
13,32,12,24,3,0,1,0,0
13,33,12,25,3,0,1,0,0
13,34,12,26,3,0,1,0,0
13,35,12,26,4,0,0,1,0
13,36,12,27,4,0,1,0,0
13,37,12,28,4,0,1,0,0
13,38,12,28,5,0,0,1,0
13,39,12,29,5,0,1,0,0
13,40,12,29,6,0,0,1,0
13,41,12,30,6,0,1,0,0
14,1,10,0,0,0,0,0,0
14,2,10,1,0,0,1,0,0
14,3,10,2,0,0,1,0,0
14,4,11,2,0,1,0,0,0
14,5,12,2,0,1,0,0,0
14,6,12,3,0,0,1,0,0
14,7,12,4,0,0,1,0,0
14,8,12,5,0,0,1,0,0
14,9,12,6,0,0,1,0,0
14,10,12,7,0,0,1,0,0
14,11,12,8,0,0,1,0,0
14,12,12,9,0,0,1,0,0
14,13,12,10,0,0,1,0,0
14,14,12,11,0,0,1,0,0
14,15,12,12,0,0,1,0,0
14,16,12,13,0,0,1,0,0
14,17,12,14,0,0,1,0,0
14,18,12,15,0,0,1,0,0
14,19,12,16,0,0,1,0,0
14,20,12,17,0,0,1,0,0
14,21,12,18,0,0,1,0,0
14,22,12,19,0,0,1,0,0
14,23,12,20,0,0,1,0,0
14,24,12,21,0,0,1,0,0
14,25,12,22,0,0,1,0,0
14,26,12,23,0,0,1,0,0
14,27,12,24,0,0,1,0,0
14,28,12,25,0,0,1,0,0
14,29,12,26,0,0,1,0,0
14,30,12,27,0,0,1,0,0
14,31,12,28,0,0,1,0,0
14,32,12,28,1,0,0,1,0
14,33,12,28,2,0,0,1,0
14,34,12,28,3,0,0,1,0
14,35,12,29,3,0,1,0,0
14,36,12,30,3,0,1,0,0
14,37,12,30,4,0,0,1,0
14,38,12,30,5,0,0,1,0
14,39,12,30,6,0,0,1,0
14,40,12,30,7,0,0,1,0
14,41,12,30,8,0,0,1,0
15,1,10,0,0,0,0,0,0
15,2,10,1,0,0,1,0,0
15,3,10,2,0,0,1,0,0
15,4,10,3,0,0,1,0,0
15,5,10,4,0,0,1,0,0
15,6,10,5,0,0,1,0,0
15,7,10,6,0,0,1,0,0
15,8,10,7,0,0,1,0,0
15,9,10,8,0,0,1,0,0
15,10,11,8,0,1,0,0,0
15,11,12,8,0,1,0,0,0
15,12,12,9,0,0,1,0,0
15,13,12,10,0,0,1,0,0
15,14,12,11,0,0,1,0,0
15,15,12,12,0,0,1,0,0
15,16,12,13,0,0,1,0,0
15,17,12,14,0,0,1,0,0
15,18,12,15,0,0,1,0,0
15,19,12,16,0,0,1,0,0
15,20,12,17,0,0,1,0,0
15,21,12,18,0,0,1,0,0
15,22,12,19,0,0,1,0,0
15,23,12,20,0,0,1,0,0
15,24,12,21,0,0,1,0,0
15,25,12,22,0,0,1,0,0
15,26,12,23,0,0,1,0,0
15,27,12,24,0,0,1,0,0
15,28,12,24,1,0,0,1,0
15,29,12,25,1,0,1,0,0
15,30,12,26,1,0,1,0,0
15,31,12,27,1,0,1,0,0
15,32,12,28,1,0,1,0,0
15,33,12,29,1,0,1,0,0
15,34,12,30,1,0,1,0,0
15,35,12,31,1,0,1,0,0
15,36,12,32,1,0,1,0,0
15,37,12,32,2,0,0,1,0
15,38,12,32,3,0,0,1,0
15,39,12,32,3,0,0,0,1
15,40,12,32,4,0,0,1,0
15,41,12,32,5,0,0,1,0
16,1,10,0,0,0,0,0,0
16,2,10,0,1,0,0,1,0
16,3,10,1,1,0,1,0,0
16,4,10,2,1,0,1,0,0
16,5,10,2,1,0,0,0,1
16,6,11,2,1,1,0,0,0
16,7,12,2,1,1,0,0,0
16,8,12,3,1,0,1,0,0
16,9,13,3,1,1,0,0,0
16,10,13,4,1,0,1,0,0
16,11,13,5,1,0,1,0,0
16,12,13,6,1,0,1,0,0
16,13,13,7,1,0,1,0,0
16,14,13,8,1,0,1,0,0
16,15,13,9,1,0,1,0,0
16,16,13,10,1,0,1,0,0
16,17,13,11,1,0,1,0,0
16,18,13,12,1,0,1,0,0
16,19,13,13,1,0,1,0,0
16,20,13,14,1,0,1,0,0
16,21,13,15,1,0,1,0,0
16,22,13,16,1,0,1,0,0
16,23,13,17,1,0,1,0,0
16,24,13,17,2,0,0,1,0
16,25,13,18,2,0,1,0,0
16,26,13,19,2,0,1,0,0
16,27,13,20,2,0,1,0,0
16,28,13,21,2,0,1,0,0
16,29,13,22,2,0,1,0,0
16,30,13,23,2,0,1,0,0
16,31,13,24,2,0,1,0,0
16,32,13,25,2,0,1,0,0
16,33,13,26,2,0,1,0,0
16,34,13,27,2,0,1,0,0
16,35,13,28,2,0,1,0,0
16,36,13,29,2,0,1,0,0
16,37,13,29,3,0,0,1,0
16,38,13,30,3,0,1,0,0
16,39,13,30,4,0,0,1,0
16,40,13,31,4,0,1,0,0
16,41,13,32,4,0,1,0,0
17,1,10,0,0,0,0,0,0
17,2,10,0,0,0,0,0,1
17,3,10,0,0,0,0,0,1
17,4,10,1,0,0,1,0,0
17,5,10,2,0,0,1,0,0
17,6,10,3,0,0,1,0,0
17,7,11,3,0,1,0,0,0
17,8,11,3,0,0,0,0,1
17,9,12,3,0,1,0,0,0
17,10,12,4,0,0,1,0,0
17,11,12,5,0,0,1,0,0
17,12,12,5,1,0,0,1,0
17,13,12,6,1,0,1,0,0
17,14,12,6,2,0,0,1,0
17,15,12,7,2,0,1,0,0
17,16,12,7,3,0,0,1,0
17,17,12,7,4,0,0,1,0
17,18,12,8,4,0,1,0,0
17,19,12,9,4,0,1,0,0
17,20,12,10,4,0,1,0,0
17,21,12,11,4,0,1,0,0
17,22,12,12,4,0,1,0,0
17,23,12,13,4,0,1,0,0
17,24,12,13,5,0,0,1,0
17,25,12,14,5,0,1,0,0
17,26,12,15,5,0,1,0,0
17,27,12,15,6,0,0,1,0
17,28,12,16,6,0,1,0,0
17,29,12,16,7,0,0,1,0
17,30,12,17,7,0,1,0,0
17,31,12,17,8,0,0,1,0
17,32,12,18,8,0,1,0,0
17,33,12,19,8,0,1,0,0
17,34,12,20,8,0,1,0,0
17,35,12,21,8,0,1,0,0
17,36,12,22,8,0,1,0,0
17,37,12,23,8,0,1,0,0
17,38,12,24,8,0,1,0,0
17,39,12,24,9,0,0,1,0
17,40,12,24,10,0,0,1,0
17,41,12,24,11,0,0,1,0
18,1,10,0,0,0,0,0,0
18,2,10,0,0,0,0,0,1
18,3,10,1,0,0,1,0,0
18,4,10,2,0,0,1,0,0
18,5,11,2,0,1,0,0,0
18,6,12,2,0,1,0,0,0
18,7,13,2,0,1,0,0,0
18,8,14,2,0,1,0,0,0
18,9,15,2,0,1,0,0,0
18,10,16,2,0,1,0,0,0
18,11,17,2,0,1,0,0,0
18,12,17,2,1,0,0,1,0
18,13,17,3,1,0,1,0,0
18,14,17,4,1,0,1,0,0
18,15,17,5,1,0,1,0,0
18,16,18,5,1,1,0,0,0
18,17,18,6,1,0,1,0,0
18,18,18,7,1,0,1,0,0
18,19,18,8,1,0,1,0,0
18,20,18,9,1,0,1,0,0
18,21,18,10,1,0,1,0,0
18,22,19,10,1,1,0,0,0
18,23,19,11,1,0,1,0,0
18,24,19,12,1,0,1,0,0
18,25,19,13,1,0,1,0,0
18,26,19,14,1,0,1,0,0
18,27,19,15,1,0,1,0,0
18,28,19,16,1,0,1,0,0
18,29,19,17,1,0,1,0,0
18,30,19,18,1,0,1,0,0
18,31,19,18,2,0,0,1,0
18,32,19,19,2,0,1,0,0
18,33,19,20,2,0,1,0,0
18,34,19,20,3,0,0,1,0
18,35,19,21,3,0,1,0,0
18,36,19,22,3,0,1,0,0
18,37,19,23,3,0,1,0,0
18,38,19,24,3,0,1,0,0
18,39,19,25,3,0,1,0,0
18,40,19,25,4,0,0,1,0
18,41,19,26,4,0,1,0,0
19,1,10,0,0,0,0,0,0
19,2,10,0,1,0,0,1,0
19,3,10,1,1,0,1,0,0
19,4,10,2,1,0,1,0,0
19,5,10,2,1,0,0,0,1
19,6,10,3,1,0,1,0,0
19,7,10,4,1,0,1,0,0
19,8,10,5,1,0,1,0,0
19,9,10,6,1,0,1,0,0
19,10,10,7,1,0,1,0,0
19,11,10,7,1,0,0,0,1
19,12,10,8,1,0,1,0,0
19,13,10,9,1,0,1,0,0
19,14,11,9,1,1,0,0,0
19,15,12,9,1,1,0,0,0
19,16,12,10,1,0,1,0,0
19,17,12,10,2,0,0,1,0
19,18,12,11,2,0,1,0,0
19,19,12,12,2,0,1,0,0
19,20,12,13,2,0,1,0,0
19,21,12,14,2,0,1,0,0
19,22,12,14,3,0,0,1,0
19,23,12,15,3,0,1,0,0
19,24,12,15,4,0,0,1,0
19,25,12,16,4,0,1,0,0
19,26,12,17,4,0,1,0,0
19,27,12,17,5,0,0,1,0
19,28,12,17,6,0,0,1,0
19,29,12,18,6,0,1,0,0
19,30,12,19,6,0,1,0,0
19,31,12,20,6,0,1,0,0
19,32,12,20,7,0,0,1,0
19,33,12,20,8,0,0,1,0
19,34,12,20,9,0,0,1,0
19,35,12,20,10,0,0,1,0
19,36,12,20,11,0,0,1,0
