"idx","period","school","exp1","exp2","school_c","work1","work2","home"
2,24,15,4,15,0,0,1,0
2,25,15,4,16,0,0,1,0
2,26,15,4,17,0,0,1,0
2,27,15,4,18,0,0,1,0
2,28,15,4,19,0,0,1,0
2,29,15,4,20,0,0,1,0
2,30,15,4,21,0,0,1,0
2,31,15,4,22,0,0,1,0
2,32,15,4,23,0,0,1,0
2,33,15,4,24,0,0,1,0
2,34,15,4,25,0,0,1,0
2,35,15,4,26,0,0,1,0
2,36,15,4,27,0,0,1,0
2,37,15,4,28,0,0,1,0
2,38,15,4,29,0,0,1,0
2,39,15,4,30,0,0,1,0
2,40,15,4,31,0,0,1,0
3,1,10,1,0,0,1,0,0
3,2,10,2,0,0,1,0,0
3,3,10,3,0,0,1,0,0
3,4,10,4,0,0,1,0,0
3,5,10,5,0,0,1,0,0
3,6,10,6,0,0,1,0,0
3,7,10,7,0,0,1,0,0
3,8,10,8,0,0,1,0,0
3,9,10,9,0,0,1,0,0
3,10,10,10,0,0,1,0,0
3,11,10,11,0,0,1,0,0
3,12,10,12,0,0,1,0,0
3,13,10,13,0,0,1,0,0
3,14,10,14,0,0,1,0,0
3,15,10,15,0,0,1,0,0
3,16,10,16,0,0,1,0,0
3,17,10,17,0,0,1,0,0
3,18,10,18,0,0,1,0,0
3,19,10,19,0,0,1,0,0
3,20,10,20,0,0,1,0,0
3,21,10,21,0,0,1,0,0
3,22,10,22,0,0,1,0,0
3,23,10,23,0,0,1,0,0
3,24,10,24,0,0,1,0,0
3,25,10,25,0,0,1,0,0
3,26,10,26,0,0,1,0,0
3,27,10,27,0,0,1,0,0
3,28,10,28,0,0,1,0,0
3,29,10,29,0,0,1,0,0
3,30,10,29,0,0,0,0,1
3,31,10,30,0,0,1,0,0
3,32,10,31,0,0,1,0,0
3,33,10,32,0,0,1,0,0
3,34,10,33,0,0,1,0,0
3,35,10,34,0,0,1,0,0
3,36,10,35,0,0,1,0,0
3,37,10,36,0,0,1,0,0
3,38,10,37,0,0,1,0,0
3,39,10,38,0,0,1,0,0
3,40,10,39,0,0,1,0,0
4,1,11,0,0,1,0,0,0
4,2,11,0,1,0,0,1,0
4,3,11,1,1,0,1,0,0
4,4,12,1,1,1,0,0,0
4,5,13,1,1,1,0,0,0
4,6,13,1,2,0,0,1,0
4,7,13,1,3,0,0,1,0
4,8,13,1,4,0,0,1,0
4,9,13,1,5,0,0,1,0
4,10,14,1,5,1,0,0,0
4,11,15,1,5,1,0,0,0
4,12,16,1,5,1,0,0,0
4,13,17,1,5,1,0,0,0
4,14,17,1,6,0,0,1,0
4,15,17,1,7,0,0,1,0
4,16,17,1,8,0,0,1,0
4,17,17,2,8,0,1,0,0
4,18,17,2,9,0,0,1,0
4,19,17,2,10,0,0,1,0
4,20,17,2,11,0,0,1,0
4,21,17,2,12,0,0,1,0
4,22,17,2,13,0,0,1,0
4,23,17,3,13,0,1,0,0
4,24,17,3,14,0,0,1,0
4,25,17,3,15,0,0,1,0
4,26,17,3,16,0,0,1,0
4,27,17,3,17,0,0,1,0
4,28,17,3,18,0,0,1,0
4,29,17,3,19,0,0,1,0
4,30,17,3,20,0,0,1,0
4,31,17,3,21,0,0,1,0
4,32,17,3,22,0,0,1,0
4,33,17,3,23,0,0,1,0
4,34,17,3,24,0,0,1,0
4,35,17,3,25,0,0,1,0
4,36,17,3,26,0,0,1,0
4,37,17,3,27,0,0,1,0
4,38,17,3,28,0,0,1,0
4,39,17,3,29,0,0,1,0
4,40,17,3,30,0,0,1,0
5,1,10,1,0,0,1,0,0
5,2,10,2,0,0,1,0,0
5,3,10,3,0,0,1,0,0
5,4,10,4,0,0,1,0,0
5,5,10,4,0,0,0,0,1
5,6,10,5,0,0,1,0,0
5,7,10,6,0,0,1,0,0
5,8,10,7,0,0,1,0,0
5,9,10,8,0,0,1,0,0
5,10,10,9,0,0,1,0,0
5,11,10,10,0,0,1,0,0
5,12,10,11,0,0,1,0,0
5,13,10,12,0,0,1,0,0
5,14,10,13,0,0,1,0,0
5,15,10,14,0,0,1,0,0
5,16,10,14,0,0,0,0,1
5,17,10,14,0,0,0,0,1
5,18,10,15,0,0,1,0,0
5,19,10,16,0,0,1,0,0
5,20,10,17,0,0,1,0,0
5,21,10,18,0,0,1,0,0
5,22,10,19,0,0,1,0,0
5,23,10,20,0,0,1,0,0
5,24,10,21,0,0,1,0,0
5,25,10,22,0,0,1,0,0
5,26,10,23,0,0,1,0,0
5,27,10,24,0,0,1,0,0
5,28,10,25,0,0,1,0,0
5,29,10,26,0,0,1,0,0
5,30,10,27,0,0,1,0,0
5,31,10,28,0,0,1,0,0
5,32,10,29,0,0,1,0,0
5,33,10,30,0,0,1,0,0
5,34,10,31,0,0,1,0,0
5,35,10,32,0,0,1,0,0
5,36,10,33,0,0,1,0,0
5,37,10,34,0,0,1,0,0
5,38,10,35,0,0,1,0,0
5,39,10,36,0,0,1,0,0
5,40,10,37,0,0,1,0,0
6,1,10,1,0,0,1,0,0
6,2,10,1,1,0,0,1,0
6,3,10,2,1,0,1,0,0
6,4,10,2,2,0,0,1,0
6,5,10,3,2,0,1,0,0
6,6,10,4,2,0,1,0,0
6,7,10,4,3,0,0,1,0
6,8,10,5,3,0,1,0,0
6,9,10,6,3,0,1,0,0
6,10,10,7,3,0,1,0,0
6,11,10,7,4,0,0,1,0
6,12,10,7,5,0,0,1,0
6,13,10,7,6,0,0,1,0
6,14,10,8,6,0,1,0,0
6,15,10,9,6,0,1,0,0
6,16,10,9,7,0,0,1,0
6,17,10,9,8,0,0,1,0
6,18,10,10,8,0,1,0,0
6,19,10,10,9,0,0,1,0
6,20,10,10,10,0,0,1,0
6,21,10,11,10,0,1,0,0
6,22,10,12,10,0,1,0,0
6,23,10,12,11,0,0,1,0
6,24,10,12,12,0,0,1,0
6,25,10,12,13,0,0,1,0
6,26,10,12,14,0,0,1,0
6,27,10,12,15,0,0,1,0
6,28,10,13,15,0,1,0,0
6,29,10,13,16,0,0,1,0
6,30,10,13,17,0,0,1,0
6,31,10,13,18,0,0,1,0
6,32,10,13,19,0,0,1,0
6,33,10,13,20,0,0,1,0
6,34,10,13,21,0,0,1,0
6,35,10,13,22,0,0,1,0
6,36,10,13,23,0,0,1,0
6,37,10,13,24,0,0,1,0
6,38,10,13,25,0,0,1,0
6,39,10,13,26,0,0,1,0
6,40,10,13,27,0,0,1,0
7,1,10,0,1,0,0,1,0
7,2,10,0,2,0,0,1,0
7,3,11,0,2,1,0,0,0
7,4,12,0,2,1,0,0,0
7,5,12,0,3,0,0,1,0
7,6,12,0,4,0,0,1,0
7,7,12,0,5,0,0,1,0
7,8,12,0,6,0,0,1,0
7,9,12,0,7,0,0,1,0
7,10,12,1,7,0,1,0,0
7,11,12,1,8,0,0,1,0
7,12,12,1,9,0,0,1,0
7,13,13,1,9,1,0,0,0
7,14,13,1,10,0,0,1,0
7,15,13,1,11,0,0,1,0
7,16,13,2,11,0,1,0,0
7,17,13,2,12,0,0,1,0
7,18,13,2,13,0,0,1,0
7,19,13,2,14,0,0,1,0
7,20,13,2,15,0,0,1,0
7,21,13,2,16,0,0,1,0
7,22,13,2,17,0,0,1,0
7,23,13,2,18,0,0,1,0
7,24,13,2,19,0,0,1,0
7,25,13,2,20,0,0,1,0
7,26,13,2,21,0,0,1,0
7,27,13,2,22,0,0,1,0
7,28,13,2,23,0,0,1,0
7,29,13,2,24,0,0,1,0
7,30,13,2,25,0,0,1,0
7,31,13,2,26,0,0,1,0
7,32,13,2,27,0,0,1,0
7,33,13,2,28,0,0,1,0
7,34,13,2,29,0,0,1,0
7,35,13,2,30,0,0,1,0
7,36,13,2,31,0,0,1,0
7,37,13,2,32,0,0,1,0
7,38,13,2,33,0,0,1,0
7,39,13,2,34,0,0,1,0
7,40,13,2,35,0,0,1,0
8,1,10,1,0,0,1,0,0
8,2,10,2,0,0,1,0,0
8,3,10,2,1,0,0,1,0
8,4,10,3,1,0,1,0,0
8,5,10,4,1,0,1,0,0
8,6,10,5,1,0,1,0,0
8,7,10,6,1,0,1,0,0
8,8,10,7,1,0,1,0,0
8,9,10,8,1,0,1,0,0
8,10,10,8,2,0,0,1,0
8,11,10,8,3,0,0,1,0
8,12,10,8,4,0,0,1,0
8,13,10,8,5,0,0,1,0
8,14,10,8,6,0,0,1,0
8,15,10,8,7,0,0,1,0
8,16,10,8,8,0,0,1,0
8,17,10,8,9,0,0,1,0
8,18,10,9,9,0,1,0,0
8,19,10,9,10,0,0,1,0
8,20,10,9,11,0,0,1,0
8,21,10,9,12,0,0,1,0
8,22,10,9,13,0,0,1,0
8,23,10,9,14,0,0,1,0
8,24,10,9,15,0,0,1,0
8,25,10,9,16,0,0,1,0
8,26,10,9,17,0,0,1,0
8,27,10,9,18,0,0,1,0
8,28,10,9,19,0,0,1,0
8,29,10,9,20,0,0,1,0
8,30,10,9,21,0,0,1,0
8,31,10,9,22,0,0,1,0
8,32,10,9,23,0,0,1,0
8,33,10,9,24,0,0,1,0
8,34,10,9,25,0,0,1,0
8,35,10,9,26,0,0,1,0
8,36,10,9,27,0,0,1,0
8,37,10,9,28,0,0,1,0
8,38,10,9,29,0,0,1,0
8,39,10,9,30,0,0,1,0
8,40,10,9,31,0,0,1,0
9,1,10,0,1,0,0,1,0
9,2,10,1,1,0,1,0,0
9,3,10,2,1,0,1,0,0
9,4,10,2,2,0,0,1,0
9,5,10,2,3,0,0,1,0
9,6,10,3,3,0,1,0,0
9,7,10,3,4,0,0,1,0
9,8,11,3,4,1,0,0,0
9,9,11,3,5,0,0,1,0
9,10,11,3,6,0,0,1,0
9,11,11,4,6,0,1,0,0
9,12,11,4,7,0,0,1,0
9,13,11,4,8,0,0,1,0
9,14,11,4,9,0,0,1,0
9,15,11,4,10,0,0,1,0
9,16,11,4,11,0,0,1,0
9,17,11,5,11,0,1,0,0
9,18,11,5,12,0,0,1,0
9,19,11,5,13,0,0,1,0
9,20,11,5,14,0,0,1,0
9,21,11,5,15,0,0,1,0
9,22,11,5,16,0,0,1,0
9,23,11,5,17,0,0,1,0
9,24,11,5,18,0,0,1,0
9,25,11,5,19,0,0,1,0
9,26,11,5,20,0,0,1,0
9,27,11,5,21,0,0,1,0
9,28,11,5,22,0,0,1,0
9,29,11,5,23,0,0,1,0
9,30,11,5,24,0,0,1,0
9,31,11,5,25,0,0,1,0
9,32,11,5,26,0,0,1,0
9,33,11,5,27,0,0,1,0
9,34,11,5,28,0,0,1,0
9,35,11,5,29,0,0,1,0
9,36,11,5,30,0,0,1,0
9,37,11,5,31,0,0,1,0
9,38,11,5,32,0,0,1,0
9,39,11,5,33,0,0,1,0
9,40,11,5,34,0,0,1,0
10,1,10,1,0,0,1,0,0
10,2,10,2,0,0,1,0,0
10,3,10,3,0,0,1,0,0
10,4,10,4,0,0,1,0,0
10,5,10,4,1,0,0,1,0
10,6,10,4,2,0,0,1,0
10,7,10,5,2,0,1,0,0
10,8,10,6,2,0,1,0,0
10,9,10,6,3,0,0,1,0
10,10,10,6,4,0,0,1,0
10,11,10,6,5,0,0,1,0
10,12,10,7,5,0,1,0,0
10,13,10,7,6,0,0,1,0
10,14,10,8,6,0,1,0,0
10,15,10,8,7,0,0,1,0
10,16,10,8,8,0,0,1,0
10,17,10,8,9,0,0,1,0
10,18,10,9,9,0,1,0,0
10,19,10,9,10,0,0,1,0
10,20,10,9,11,0,0,1,0
10,21,10,9,12,0,0,1,0
10,22,10,10,12,0,1,0,0
10,23,10,10,13,0,0,1,0
10,24,10,10,14,0,0,1,0
10,25,10,10,15,0,0,1,0
10,26,10,11,15,0,1,0,0
10,27,10,11,16,0,0,1,0
10,28,10,11,17,0,0,1,0
10,29,10,11,18,0,0,1,0
10,30,10,11,19,0,0,1,0
10,31,10,11,20,0,0,1,0
10,32,10,11,21,0,0,1,0
10,33,10,11,22,0,0,1,0
10,34,10,12,22,0,1,0,0
10,35,10,12,23,0,0,1,0
10,36,10,12,24,0,0,1,0
10,37,10,12,25,0,0,1,0
10,38,10,12,26,0,0,1,0
10,39,10,12,27,0,0,1,0
10,40,10,12,28,0,0,1,0
11,1,10,1,0,0,1,0,0
11,2,10,2,0,0,1,0,0
11,3,10,3,0,0,1,0,0
11,4,10,4,0,0,1,0,0
11,5,10,5,0,0,1,0,0
11,6,10,6,0,0,1,0,0
11,7,10,7,0,0,1,0,0
11,8,10,8,0,0,1,0,0
11,9,10,9,0,0,1,0,0
11,10,10,10,0,0,1,0,0
11,11,10,11,0,0,1,0,0
11,12,10,11,0,0,0,0,1
11,13,10,12,0,0,1,0,0
11,14,10,13,0,0,1,0,0
11,15,10,14,0,0,1,0,0
11,16,10,15,0,0,1,0,0
11,17,10,16,0,0,1,0,0
11,18,10,17,0,0,1,0,0
11,19,10,18,0,0,1,0,0
11,20,10,18,0,0,0,0,1
11,21,10,19,0,0,1,0,0
11,22,10,20,0,0,1,0,0
11,23,10,21,0,0,1,0,0
11,24,10,22,0,0,1,0,0
11,25,10,23,0,0,1,0,0
11,26,10,24,0,0,1,0,0
11,27,10,25,0,0,1,0,0
11,28,10,26,0,0,1,0,0
11,29,10,27,0,0,1,0,0
11,30,10,28,0,0,1,0,0
11,31,10,29,0,0,1,0,0
11,32,10,30,0,0,1,0,0
11,33,10,31,0,0,1,0,0
11,34,10,32,0,0,1,0,0
11,35,10,33,0,0,1,0,0
11,36,10,34,0,0,1,0,0
11,37,10,35,0,0,1,0,0
11,38,10,36,0,0,1,0,0
11,39,10,37,0,0,1,0,0
11,40,10,38,0,0,1,0,0
12,1,10,0,1,0,0,1,0
12,2,10,0,2,0,0,1,0
12,3,10,0,3,0,0,1,0
12,4,10,0,4,0,0,1,0
12,5,11,0,4,1,0,0,0
12,6,11,0,5,0,0,1,0
12,7,11,0,6,0,0,1,0
12,8,12,0,6,1,0,0,0
12,9,12,0,7,0,0,1,0
12,10,12,1,7,0,1,0,0
12,11,12,1,8,0,0,1,0
12,12,12,1,9,0,0,1,0
12,13,13,1,9,1,0,0,0
12,14,13,1,10,0,0,1,0
12,15,13,1,11,0,0,1,0
12,16,13,1,12,0,0,1,0
12,17,13,1,13,0,0,1,0
12,18,13,1,14,0,0,1,0
12,19,13,1,15,0,0,1,0
12,20,13,1,16,0,0,1,0
12,21,13,1,17,0,0,1,0
12,22,13,1,18,0,0,1,0
12,23,13,1,19,0,0,1,0
12,24,13,1,20,0,0,1,0
12,25,13,1,21,0,0,1,0
12,26,13,1,22,0,0,1,0
12,27,13,1,23,0,0,1,0
12,28,13,1,24,0,0,1,0
12,29,13,1,25,0,0,1,0
12,30,13,1,26,0,0,1,0
12,31,13,1,27,0,0,1,0
12,32,13,1,28,0,0,1,0
12,33,13,1,29,0,0,1,0
12,34,13,1,30,0,0,1,0
12,35,13,1,31,0,0,1,0
12,36,13,1,32,0,0,1,0
12,37,13,1,33,0,0,1,0
12,38,13,1,34,0,0,1,0
12,39,13,1,35,0,0,1,0
12,40,13,1,36,0,0,1,0
13,1,10,1,0,0,1,0,0
13,2,10,1,1,0,0,1,0
13,3,11,1,1,1,0,0,0
13,4,12,1,1,1,0,0,0
13,5,12,1,2,0,0,1,0
13,6,12,2,2,0,1,0,0
13,7,12,2,3,0,0,1,0
13,8,12,2,4,0,0,1,0
13,9,12,3,4,0,1,0,0
13,10,13,3,4,1,0,0,0
13,11,13,3,5,0,0,1,0
13,12,14,3,5,1,0,0,0
13,13,15,3,5,1,0,0,0
13,14,15,3,6,0,0,1,0
13,15,15,3,7,0,0,1,0
13,16,15,3,8,0,0,1,0
13,17,15,3,9,0,0,1,0
13,18,15,3,10,0,0,1,0
13,19,15,3,11,0,0,1,0
13,20,15,3,12,0,0,1,0
13,21,15,3,13,0,0,1,0
13,22,15,3,14,0,0,1,0
13,23,15,3,15,0,0,1,0
13,24,15,3,16,0,0,1,0
13,25,15,3,17,0,0,1,0
13,26,15,3,18,0,0,1,0
13,27,15,3,19,0,0,1,0
13,28,15,3,20,0,0,1,0
13,29,15,3,21,0,0,1,0
13,30,15,3,22,0,0,1,0
13,31,15,3,23,0,0,1,0
13,32,15,3,24,0,0,1,0
13,33,15,3,25,0,0,1,0
13,34,15,3,26,0,0,1,0
13,35,15,3,27,0,0,1,0
13,36,15,3,28,0,0,1,0
13,37,15,3,29,0,0,1,0
13,38,15,3,30,0,0,1,0
13,39,15,3,31,0,0,1,0
13,40,15,3,32,0,0,1,0
14,1,10,1,0,0,1,0,0
14,2,10,1,1,0,0,1,0
14,3,10,1,2,0,0,1,0
14,4,10,1,3,0,0,1,0
14,5,10,1,4,0,0,1,0
14,6,10,1,5,0,0,1,0
14,7,10,1,6,0,0,1,0
14,8,11,1,6,1,0,0,0
14,9,11,1,7,0,0,1,0
14,10,11,1,8,0,0,1,0
14,11,11,2,8,0,1,0,0
14,12,11,2,9,0,0,1,0
14,13,11,2,10,0,0,1,0
14,14,11,2,11,0,0,1,0
14,15,11,2,12,0,0,1,0
14,16,12,2,12,1,0,0,0
14,17,13,2,12,1,0,0,0
14,18,13,2,13,0,0,1,0
14,19,13,2,14,0,0,1,0
14,20,13,2,15,0,0,1,0
14,21,13,2,16,0,0,1,0
14,22,13,2,17,0,0,1,0
14,23,13,2,18,0,0,1,0
14,24,13,3,18,0,1,0,0
14,25,13,3,19,0,0,1,0
14,26,13,3,20,0,0,1,0
14,27,13,3,21,0,0,1,0
14,28,13,3,22,0,0,1,0
14,29,13,3,23,0,0,1,0
14,30,13,3,24,0,0,1,0
14,31,13,3,25,0,0,1,0
14,32,13,3,26,0,0,1,0
14,33,13,3,27,0,0,1,0
14,34,13,3,28,0,0,1,0
14,35,13,3,29,0,0,1,0
14,36,13,3,30,0,0,1,0
14,37,13,3,31,0,0,1,0
14,38,13,3,32,0,0,1,0
14,39,13,3,33,0,0,1,0
14,40,13,3,34,0,0,1,0
15,1,10,1,0,0,1,0,0
15,2,10,1,0,0,0,0,1
15,3,10,1,0,0,0,0,1
15,4,10,2,0,0,1,0,0
15,5,10,3,0,0,1,0,0
15,6,10,4,0,0,1,0,0
15,7,10,5,0,0,1,0,0
15,8,10,5,1,0,0,1,0
15,9,10,5,2,0,0,1,0
15,10,10,5,3,0,0,1,0
15,11,10,5,4,0,0,1,0
15,12,10,5,5,0,0,1,0
15,13,10,5,6,0,0,1,0
15,14,10,5,7,0,0,1,0
15,15,10,5,8,0,0,1,0
15,16,10,5,9,0,0,1,0
15,17,10,6,9,0,1,0,0
15,18,10,6,10,0,0,1,0
15,19,10,6,11,0,0,1,0
15,20,10,6,12,0,0,1,0
15,21,10,6,13,0,0,1,0
15,22,10,6,14,0,0,1,0
15,23,10,6,15,0,0,1,0
15,24,10,7,15,0,1,0,0
15,25,10,7,16,0,0,1,0
15,26,10,8,16,0,1,0,0
15,27,10,8,17,0,0,1,0
15,28,10,8,18,0,0,1,0
15,29,10,9,18,0,1,0,0
15,30,10,9,19,0,0,1,0
15,31,10,9,20,0,0,1,0
15,32,10,9,21,0,0,1,0
15,33,10,9,22,0,0,1,0
15,34,10,9,23,0,0,1,0
15,35,10,9,24,0,0,1,0
15,36,10,9,25,0,0,1,0
15,37,10,9,26,0,0,1,0
15,38,10,9,27,0,0,1,0
15,39,10,9,28,0,0,1,0
15,40,10,9,29,0,0,1,0
16,1,10,1,0,0,1,0,0
16,2,10,1,1,0,0,1,0
16,3,10,2,1,0,1,0,0
16,4,10,3,1,0,1,0,0
16,5,10,4,1,0,1,0,0
16,6,10,5,1,0,1,0,0
16,7,10,5,2,0,0,1,0
16,8,10,6,2,0,1,0,0
16,9,10,6,3,0,0,1,0
16,10,10,6,4,0,0,1,0
16,11,10,7,4,0,1,0,0
16,12,10,7,5,0,0,1,0
16,13,10,7,6,0,0,1,0
16,14,10,8,6,0,1,0,0
16,15,10,8,7,0,0,1,0
16,16,10,8,8,0,0,1,0
16,17,10,9,8,0,1,0,0
16,18,10,10,8,0,1,0,0
16,19,10,10,9,0,0,1,0
16,20,10,10,10,0,0,1,0
16,21,10,11,10,0,1,0,0
16,22,10,11,11,0,0,1,0
16,23,10,11,12,0,0,1,0
16,24,10,11,13,0,0,1,0
16,25,10,12,13,0,1,0,0
16,26,10,12,14,0,0,1,0
16,27,10,12,15,0,0,1,0
16,28,10,12,16,0,0,1,0
16,29,10,12,17,0,0,1,0
16,30,10,12,18,0,0,1,0
16,31,10,12,19,0,0,1,0
16,32,10,13,19,0,1,0,0
16,33,10,13,20,0,0,1,0
16,34,10,13,21,0,0,1,0
16,35,10,13,22,0,0,1,0
16,36,10,13,23,0,0,1,0
16,37,10,13,24,0,0,1,0
16,38,10,13,25,0,0,1,0
16,39,10,13,26,0,0,1,0
16,40,10,13,27,0,0,1,0
17,1,10,0,1,0,0,1,0
17,2,10,0,2,0,0,1,0
17,3,10,1,2,0,1,0,0
17,4,10,1,3,0,0,1,0
17,5,11,1,3,1,0,0,0
17,6,12,1,3,1,0,0,0
17,7,13,1,3,1,0,0,0
17,8,13,1,4,0,0,1,0
17,9,13,1,5,0,0,1,0
17,10,13,1,6,0,0,1,0
17,11,13,1,7,0,0,1,0
17,12,13,1,8,0,0,1,0
17,13,13,2,8,0,1,0,0
17,14,13,2,9,0,0,1,0
17,15,13,2,10,0,0,1,0
17,16,13,2,11,0,0,1,0
17,17,13,2,12,0,0,1,0
17,18,13,2,13,0,0,1,0
17,19,13,2,14,0,0,1,0
17,20,13,2,15,0,0,1,0
17,21,13,3,15,0,1,0,0
17,22,13,3,16,0,0,1,0
17,23,13,3,17,0,0,1,0
17,24,13,3,18,0,0,1,0
17,25,13,3,19,0,0,1,0
17,26,13,3,20,0,0,1,0
17,27,13,4,20,0,1,0,0
17,28,13,4,21,0,0,1,0
17,29,13,4,22,0,0,1,0
17,30,13,4,23,0,0,1,0
17,31,13,4,24,0,0,1,0
17,32,13,4,25,0,0,1,0
17,33,13,4,26,0,0,1,0
17,34,13,4,27,0,0,1,0
17,35,13,4,28,0,0,1,0
17,36,13,4,29,0,0,1,0
17,37,13,4,30,0,0,1,0
17,38,13,4,31,0,0,1,0
17,39,13,4,32,0,0,1,0
17,40,13,4,33,0,0,1,0
18,1,11,0,0,1,0,0,0
18,2,11,1,0,0,1,0,0
18,3,11,2,0,0,1,0,0
18,4,11,3,0,0,1,0,0
18,5,11,3,1,0,0,1,0
18,6,11,3,2,0,0,1,0
18,7,11,3,3,0,0,1,0
18,8,11,3,4,0,0,1,0
18,9,12,3,4,1,0,0,0
18,10,12,4,4,0,1,0,0
18,11,12,5,4,0,1,0,0
18,12,12,6,4,0,1,0,0
18,13,12,6,5,0,0,1,0
18,14,12,6,6,0,0,1,0
18,15,12,6,7,0,0,1,0
18,16,12,6,8,0,0,1,0
18,17,12,6,9,0,0,1,0
18,18,12,6,10,0,0,1,0
18,19,12,6,11,0,0,1,0
18,20,12,6,12,0,0,1,0
18,21,12,6,13,0,0,1,0
18,22,12,6,14,0,0,1,0
18,23,12,6,15,0,0,1,0
18,24,12,6,16,0,0,1,0
18,25,12,6,17,0,0,1,0
18,26,12,6,18,0,0,1,0
18,27,12,7,18,0,1,0,0
18,28,12,8,18,0,1,0,0
18,29,12,8,19,0,0,1,0
18,30,12,8,20,0,0,1,0
18,31,12,8,21,0,0,1,0
18,32,12,8,22,0,0,1,0
18,33,12,8,23,0,0,1,0
18,34,12,8,24,0,0,1,0
18,35,12,8,25,0,0,1,0
18,36,12,8,26,0,0,1,0
18,37,12,8,27,0,0,1,0
18,38,12,8,28,0,0,1,0
18,39,12,8,29,0,0,1,0
18,40,12,8,30,0,0,1,0
19,1,10,0,1,0,0,1,0
19,2,10,0,2,0,0,1,0
19,3,10,1,2,0,1,0,0
19,4,10,1,3,0,0,1,0
19,5,10,1,4,0,0,1,0
19,6,10,1,5,0,0,1,0
19,7,10,1,6,0,0,1,0
19,8,10,2,6,0,1,0,0
19,9,11,2,6,1,0,0,0
19,10,11,2,7,0,0,1,0
19,11,11,2,8,0,0,1,0
19,12,11,2,9,0,0,1,0
19,13,11,2,10,0,0,1,0
19,14,11,2,11,0,0,1,0
19,15,11,2,12,0,0,1,0
19,16,11,2,13,0,0,1,0
19,17,11,2,14,0,0,1,0
19,18,12,2,14,1,0,0,0
19,19,12,2,15,0,0,1,0
19,20,12,2,16,0,0,1,0
19,21,12,2,17,0,0,1,0
19,22,12,2,18,0,0,1,0
19,23,12,2,19,0,0,1,0
19,24,12,2,20,0,0,1,0
19,25,12,2,21,0,0,1,0
19,26,12,2,22,0,0,1,0
19,27,12,2,23,0,0,1,0
19,28,12,2,24,0,0,1,0
19,29,12,2,25,0,0,1,0
19,30,12,2,26,0,0,1,0
19,31,12,2,27,0,0,1,0
19,32,12,2,28,0,0,1,0
19,33,12,2,29,0,0,1,0
19,34,12,2,30,0,0,1,0
19,35,12,2,31,0,0,1,0
19,36,12,2,32,0,0,1,0
19,37,12,2,33,0,0,1,0
19,38,12,2,34,0,0,1,0
19,39,12,2,35,0,0,1,0
19,40,12,2,36,0,0,1,0
20,1,10,1,0,0,1,0,0
20,2,10,1,1,0,0,1,0
20,3,10,2,1,0,1,0,0
20,4,10,2,2,0,0,1,0
20,5,10,3,2,0,1,0,0
20,6,10,3,3,0,0,1,0
20,7,10,4,3,0,1,0,0
20,8,10,4,4,0,0,1,0
20,9,10,5,4,0,1,0,0
20,10,10,6,4,0,1,0,0
20,11,10,6,5,0,0,1,0
20,12,10,6,6,0,0,1,0
20,13,10,7,6,0,1,0,0
20,14,10,7,7,0,0,1,0
